Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dad,2025-05-09 19:00:36,00:00:19,Autoplayed: user action: None; ,Limited Series Clip 3: The Madness,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:19,Not latest view,DK (Denmark)
Dad,2025-05-09 18:56:01,00:02:06,,iHostage,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:06,Not latest view,DK (Denmark)
Dad,2025-05-09 18:55:25,00:00:15,Autoplayed: user action: None; ,Trailer : iHostage,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:15,Not latest view,DK (Denmark)
Dad,2025-05-09 16:58:01,00:00:04,Autoplayed: user action: None; ,Limited Series Sensory Clip 2: Robbie Williams,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,DK (Denmark)
Dad,2025-05-09 16:57:08,00:00:32,Autoplayed: user action: None; ,3 Body Problem: Season 1 - CLM 4,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:32,00:00:32,DK (Denmark)
Dad,2025-05-09 16:56:53,00:00:09,Autoplayed: user action: None; ,Inside Man 2_hook_04_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:09,Not latest view,DK (Denmark)
Dad,2025-05-09 16:56:36,00:00:07,,Inside Man 2_hook_03_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,DK (Denmark)
Dad,2025-05-09 16:35:47,00:20:36,Autoplayed: user action: User_Interaction; ,Exterritorial,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:43:21,01:43:21,DK (Denmark)
Dad,2025-05-09 15:13:43,01:19:59,Autoplayed: user action: User_Interaction; ,Exterritorial,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:22:49,Not latest view,DK (Denmark)
Dad,2025-05-09 15:13:24,00:00:06,Autoplayed: user action: None; ,Life_hook_primary_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,DK (Denmark)
Dad,2025-05-09 15:13:12,00:00:04,Autoplayed: user action: None; ,Trailer: Last Bullet,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:04,00:00:04,DK (Denmark)
Dad,2025-05-09 15:12:52,00:00:16,Autoplayed: user action: None; ,Inside Man 2_hook_04_16x9,HOOK,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:16,Not latest view,DK (Denmark)
Dad,2025-05-09 15:10:37,00:00:12,Autoplayed: user action: None; ,Trailer: Exterritorial,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:12,00:00:12,DK (Denmark)
Dad,2025-05-09 15:06:45,00:03:14,Autoplayed: user action: User_Interaction; ,Exterritorial,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:02:53,Not latest view,DK (Denmark)
Dad,2025-05-07 07:27:35,00:00:01,,Dark: Season 1: Secrets (Episode 1),,Firefox PC (Cadmium),00:00:04,00:00:04,AU (Australia)
Dad,2025-05-07 07:26:51,00:00:15,Autoplayed: user action: None; ,Inside Man 2_hook_04_16x9,HOOK,Firefox PC (Cadmium),00:00:15,Not latest view,AU (Australia)
Dad,2025-05-07 07:25:36,00:00:04,Autoplayed: user action: None; ,Clip 4: Exterritorial,HOOK,Firefox PC (Cadmium),00:00:04,00:00:04,AU (Australia)
Dad,2025-05-07 07:25:25,00:00:08,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 4: 3 Body Problem,HOOK,Firefox PC (Cadmium),00:00:12,Not latest view,AU (Australia)
Dad,2025-05-07 07:24:32,00:00:05,Autoplayed: user action: None; ,Plot Clip: Hypnotic,HOOK,Firefox PC (Cadmium),00:00:05,Not latest view,AU (Australia)
Dad,2025-05-07 07:03:57,00:00:05,Autoplayed: user action: None; ,Season 2 Teaser: The Night Agent,TEASER_TRAILER,Apple iPhone 16 Pro iPhone,00:00:05,00:00:05,AU (Australia)
Dad,2025-05-07 06:15:35,00:56:14,,Buy Now: The Shopping Conspiracy,,Firefox PC (Cadmium),01:19:17,01:19:17,AU (Australia)
Dad,2025-05-07 06:15:16,00:00:06,Autoplayed: user action: None; ,Trailer: Buy Now: The Shopping Conspiracy,TRAILER,Firefox PC (Cadmium),00:00:06,00:00:06,AU (Australia)
Dad,2025-05-07 06:06:20,00:00:07,Autoplayed: user action: None; ,The Seat_hook_03,HOOK,Firefox PC (Cadmium),00:00:07,00:00:07,AU (Australia)
Dad,2025-05-07 03:57:46,00:00:08,Autoplayed: user action: None; ,Cliffhanger Clip: Untold: Breaking Point,HOOK,Apple iPhone 16 Pro iPhone,00:00:09,00:00:09,AU (Australia)
Dad,2025-05-07 03:57:19,00:00:15,Autoplayed: user action: None; ,Clip 3: Untold: Shooting Guards,HOOK,Apple iPhone 16 Pro iPhone,00:00:15,00:00:15,AU (Australia)
Dad,2025-05-07 03:50:05,00:00:05,Autoplayed: user action: None; ,The Client List_hook_04_16x9,HOOK,Firefox PC (Cadmium),00:00:05,00:00:05,AU (Australia)
Dad,2025-05-07 03:49:47,00:00:08,Autoplayed: user action: None; ,The General's Daughter_hook_05_16x9,HOOK,Firefox PC (Cadmium),00:00:08,00:00:08,AU (Australia)
Dad,2025-05-05 22:39:50,00:29:27,,Pelé,,Firefox PC (Cadmium),01:41:43,01:41:43,AU (Australia)
Dad,2025-05-05 06:42:04,00:01:07,,Pelé,,Firefox PC (Cadmium),00:01:07,Not latest view,AU (Australia)
Dad,2025-05-05 06:41:53,00:00:04,Autoplayed: user action: None; ,Pelé: Birth of a Legend_hook_primary_16x9_backfill,HOOK,Firefox PC (Cadmium),00:00:04,00:00:04,AU (Australia)
Dad,2025-05-05 06:16:06,00:04:19,,The Client List,,Firefox PC (Cadmium),00:47:55,00:47:55,AU (Australia)
Dad,2025-05-05 06:15:04,00:00:41,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: Obliterated,HOOK,Firefox PC (Cadmium),00:00:41,00:00:41,AU (Australia)
Dad,2025-05-05 06:12:48,00:02:03,,Obliterated: Season 1: Born in the U.S.S.R. (Episode 2),,Firefox PC (Cadmium),00:35:09,00:35:09,AU (Australia)
Dad,2025-05-05 06:01:14,00:11:17,,Obliterated: Season 1: Real American Heroes (Episode 1),,Firefox PC (Cadmium),00:51:40,00:51:40,AU (Australia)
Dad,2025-05-05 04:12:47,00:01:01,Autoplayed: user action: None; ,Limited Series Genre Specific Moment Clip: Griselda,HOOK,Firefox PC (Cadmium),00:01:01,Not latest view,AU (Australia)
Dad,2025-05-05 03:38:30,00:30:59,,Enemy at the Gates,,Firefox PC (Cadmium),02:05:00,02:05:00,AU (Australia)
Dad,2025-05-05 03:37:58,00:00:24,Autoplayed: user action: None; ,Season 1 Teaser 4: Obliterated,TEASER_TRAILER,Firefox PC (Cadmium),00:00:24,00:00:24,AU (Australia)
Dad,2025-05-05 03:37:33,00:00:05,Autoplayed: user action: None; ,Season 1 Clip: Turning Point: The Vietnam War,HOOK,Firefox PC (Cadmium),00:00:05,00:00:05,AU (Australia)
Dad,2025-05-05 03:36:45,00:00:40,Autoplayed: user action: None; ,BlackBerry_hook_primary_16x9,HOOK,Firefox PC (Cadmium),00:01:12,Not latest view,AU (Australia)
Dad,2025-05-05 03:36:11,00:00:31,Autoplayed: user action: None; ,BlackBerry_hook_primary_16x9,HOOK,Firefox PC (Cadmium),00:00:31,Not latest view,AU (Australia)
Dad,2025-05-05 03:35:09,00:00:44,Autoplayed: user action: None; ,Clip 4: Exterritorial,HOOK,Firefox PC (Cadmium),00:00:44,Not latest view,AU (Australia)
Dad,2025-05-05 03:35:02,00:00:02,,Exterritorial,,Firefox PC (Cadmium),00:00:02,Not latest view,AU (Australia)
Dad,2025-05-05 03:34:14,00:00:29,Autoplayed: user action: None; ,Season 1 Clip 5: The Four Seasons,HOOK,Firefox PC (Cadmium),00:00:29,00:00:29,AU (Australia)
Dad,2025-05-03 06:24:43,00:00:09,Autoplayed: user action: None; ,Trailer: Britain and The Blitz,TRAILER,Apple iPhone 16 Pro iPhone,00:00:10,00:00:10,AU (Australia)
Dad,2025-05-01 08:18:51,00:01:04,,Formula 1: Drive to Survive: Season 7: Frenemies (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:04:31,00:04:31,DK (Denmark)
Dad,2025-05-01 08:18:41,00:00:07,Autoplayed: user action: User_Interaction; ,Season 5 Trailer: Formula 1: Drive to Survive,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:07,00:00:07,DK (Denmark)
Dad,2025-04-30 13:04:46,00:00:21,Autoplayed: user action: None; ,Season 1 Trailer: You,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:21,00:00:21,AU (Australia)
Dad,2025-04-30 13:04:38,00:00:05,Autoplayed: user action: None; ,Last Voyage of the Demeter_hook_05_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:05,00:00:05,AU (Australia)
Dad,2025-04-30 13:04:10,00:00:22,Autoplayed: user action: None; ,Season 1 Clip 4: Turning Point: The Vietnam War,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:22,00:00:22,AU (Australia)
Dad,2025-04-30 13:03:53,00:00:10,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 7: Frenemies (Episode 2),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:03:38,Not latest view,AU (Australia)
Dad,2025-04-30 12:46:14,00:16:55,,Havoc,,Google Chromecast Chromecast with GTV 1080P Set Top Box,01:29:44,01:29:44,AU (Australia)
Dad,2025-04-30 06:30:20,00:03:28,,Formula 1: Drive to Survive: Season 7: Frenemies (Episode 2),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:03:28,Not latest view,DK (Denmark)
Dad,2025-04-30 06:29:53,00:00:01,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 6: Civil War (Episode 5),,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:25:38,00:25:38,DK (Denmark)
Dad,2025-04-30 05:28:33,00:55:25,,Havoc,,Firefox PC (Cadmium),01:11:41,Not latest view,AU (Australia)
Dad,2025-04-30 05:28:09,00:00:07,Autoplayed: user action: None; ,Trailer: Venice,TRAILER,Firefox PC (Cadmium),00:00:10,00:00:10,AU (Australia)
Dad,2025-04-30 04:33:44,00:00:20,Autoplayed: user action: None; ,Teaser: The King,TEASER_TRAILER,Firefox PC (Cadmium),00:00:20,00:00:20,AU (Australia)
Dad,2025-04-30 04:33:08,00:00:16,Autoplayed: user action: None; ,Limited Series Clip 3: The Madness,HOOK,Firefox PC (Cadmium),00:00:16,Not latest view,AU (Australia)
Dad,2025-04-30 04:32:46,00:00:14,Autoplayed: user action: None; ,Season 5 Teaser: You,TEASER_TRAILER,Firefox PC (Cadmium),00:00:14,00:00:14,AU (Australia)
Dad,2025-04-30 04:32:20,00:00:07,Autoplayed: user action: None; ,Clip 6: Havoc,HOOK,Firefox PC (Cadmium),00:00:07,00:00:07,AU (Australia)
Dad,2025-04-28 19:15:57,01:38:15,Autoplayed: user action: User_Interaction; ,The Truman Show,,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,01:37:02,01:37:02,DK (Denmark)
Dad,2025-04-28 15:13:50,00:00:06,Autoplayed: user action: None; ,Limited Series Trailer: Senna,TRAILER,Samsung CE 2021 Kant-S2e UHD TV  Smart TV,00:00:06,00:00:06,DK (Denmark)
Dad,2025-04-28 06:01:04,00:00:21,Autoplayed: user action: None; ,The Mysterious,,Apple iPhone 16 Pro iPhone,00:00:21,Not latest view,AU (Australia)
Dad,2025-04-18 16:57:35,00:00:06,Autoplayed: user action: None; ,Miss Bala_hook_02_16x9_backfill,HOOK,Apple iPhone 16 Pro iPhone,00:00:06,00:00:06,NO (Norway)
Dad,2025-04-18 16:57:22,00:00:07,Autoplayed: user action: None; ,Life or Something Like It_hook_03_16x9,HOOK,Apple iPhone 16 Pro iPhone,00:00:07,00:00:07,NO (Norway)
Dad,2025-04-17 16:55:59,00:18:30,,CannotLocalize-81766487-DK-da: English Title: GlobalVideo-CannotLocalize-81766487-en,,iPad Air Wi-Fi,01:45:59,01:45:59,DK (Denmark)
Dad,2025-04-17 09:39:24,01:22:24,,CannotLocalize-81766487-DK-da: English Title: GlobalVideo-CannotLocalize-81766487-en,,iPad Air Wi-Fi,01:27:28,Not latest view,DK (Denmark)
Dad,2025-03-30 11:24:36,00:00:10,Autoplayed: user action: None; ,Trailer: Civilization VI,TRAILER,Firefox PC (Cadmium),00:00:10,Not latest view,AU (Australia)
Dad,2025-03-30 09:50:40,00:02:12,,Enemy at the Gates,,iPad Air Wi-Fi,00:12:12,Not latest view,AU (Australia)
Dad,2025-03-25 10:45:16,00:00:37,Autoplayed: user action: None; ,Limited Series Trailer : Adolescence,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:37,Not latest view,AU (Australia)
Dad,2025-03-25 10:45:01,00:00:09,Autoplayed: user action: None; ,Enemy at the Gates_hook_primary_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:09,00:00:09,AU (Australia)
Dad,2025-03-25 10:32:59,00:09:29,,Enemy at the Gates,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:09:29,Not latest view,AU (Australia)
Dad,2025-03-25 10:32:49,00:00:04,Autoplayed: user action: User_Interaction; ,Enemy at the Gates_hook_primary_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:04,Not latest view,AU (Australia)
Dad,2025-03-25 10:32:36,00:00:08,Autoplayed: user action: None; ,Trailer: The Electric State,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:08,00:00:08,AU (Australia)
Dad,2025-03-25 10:30:01,00:01:01,Autoplayed: user action: None; ,Limited Series Clip 3: The Madness,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:01:01,Not latest view,AU (Australia)
Dad,2025-03-25 10:29:06,00:00:12,Autoplayed: user action: None; ,Limited Series Teaser (Story Driven): Senna,TEASER_TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:12,00:00:12,AU (Australia)
Dad,2025-03-25 10:28:21,00:00:33,Autoplayed: user action: None; ,Trailer: The Electric State,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:33,Not latest view,AU (Australia)
Dad,2025-03-25 10:28:09,00:00:06,Autoplayed: user action: None; ,Limited Series Trailer : Adolescence,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:06,Not latest view,AU (Australia)
Dad,2025-03-22 06:53:16,00:01:19,Autoplayed: user action: None; ,The Ballad of Buster Scruggs (Trailer),TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:01:19,00:01:19,AU (Australia)
Dad,2025-03-22 06:52:45,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: Territory,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:18,00:00:18,AU (Australia)
Dad,2025-03-22 06:52:15,00:00:05,Autoplayed: user action: None; ,War Sailor: Limited Series: Episode 1,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:05,00:00:05,AU (Australia)
Dad,2025-03-22 06:50:36,00:01:27,Autoplayed: user action: None; ,Limited Series Genre Specific Moment Clip: War Sailor,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:01:27,00:01:27,AU (Australia)
Dad,2025-03-22 06:50:19,00:00:11,Autoplayed: user action: None; ,Frontier: Season 2 (Trailer),TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:11,00:00:11,AU (Australia)
Dad,2025-03-22 06:49:52,00:00:22,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip 2: Brigands: The Quest for Gold,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:22,00:00:22,AU (Australia)
Dad,2025-03-22 06:49:23,00:00:09,Autoplayed: user action: None; ,Clip 2: Andrew Schulz: LIFE,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:09,00:00:09,AU (Australia)
Dad,2025-03-22 06:48:12,00:00:16,Autoplayed: user action: None; ,Gifted Hands: The Ben Carson Story_hook_02_16x9_backfill,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:16,00:00:16,AU (Australia)
Dad,2025-03-22 06:47:54,00:00:07,Autoplayed: user action: None; ,Masterminds_hook_04_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:07,00:00:07,AU (Australia)
Dad,2025-03-22 06:47:39,00:00:10,Autoplayed: user action: None; ,Official Secrets_hook_03_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:10,00:00:10,AU (Australia)
Dad,2025-03-22 06:47:30,00:00:04,Autoplayed: user action: None; ,SANDCASTLE_CLIP_CLIFFHANGER,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:04,00:00:04,AU (Australia)
Dad,2025-03-22 06:47:06,00:00:02,Autoplayed: user action: None; ,Pelé,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:02,Not latest view,AU (Australia)
Dad,2025-03-22 06:45:44,00:01:14,Autoplayed: user action: None; ,Pelé: Birth of a Legend_hook_primary_16x9_backfill,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:01:14,Not latest view,AU (Australia)
Dad,2025-03-22 06:44:22,00:01:01,Autoplayed: user action: None; ,The Dirt (The Tour),TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:01:01,00:01:01,AU (Australia)
Dad,2025-03-22 06:44:02,00:00:13,Autoplayed: user action: None; ,Outlaw King Podular: TEXTLESS / Adventure - Drama - Action,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:13,00:00:13,AU (Australia)
Dad,2025-03-22 06:43:45,00:00:08,Autoplayed: user action: None; ,Blow_hook_primary_16x9_backfill,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:08,00:00:08,AU (Australia)
Dad,2025-03-22 06:43:31,00:00:05,Autoplayed: user action: None; ,Just Mercy_hook_03_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:05,00:00:05,AU (Australia)
Dad,2025-03-22 06:43:11,00:00:09,Autoplayed: user action: None; ,Darkest Hour_hook_04_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:09,00:00:09,AU (Australia)
Dad,2025-03-22 06:43:03,00:00:01,Autoplayed: user action: None; ,The Long Game,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:01,Not latest view,AU (Australia)
Dad,2025-03-22 06:42:34,00:00:22,Autoplayed: user action: None; ,The Long Game_hook_primary_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:22,00:00:22,AU (Australia)
Dad,2025-03-22 06:41:46,00:00:43,Autoplayed: user action: None; ,Trailer: The King,TRAILER,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:43,00:00:43,AU (Australia)
Dad,2025-03-22 06:41:30,00:00:11,Autoplayed: user action: None; ,Inciting Incident Clip: Operation Mincemeat,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:11,00:00:11,AU (Australia)
Dad,2025-03-22 06:41:05,00:00:07,Autoplayed: user action: None; ,Limited Series Moment of High Emotion Clip: Mr. McMahon,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:07,00:00:07,AU (Australia)
Dad,2025-03-22 06:40:31,00:00:28,Autoplayed: user action: None; ,The Search For Instagram's Worst Con Artist: Season 1_hook_primary_16x9,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:28,00:00:28,AU (Australia)
Dad,2025-03-22 06:40:02,00:00:04,Autoplayed: user action: None; ,Enemy at the Gates,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:04,Not latest view,AU (Australia)
Dad,2025-03-22 06:39:52,00:00:02,Autoplayed: user action: None; ,The Electric State,,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:02,Not latest view,AU (Australia)
Dad,2025-03-22 06:38:47,00:00:36,Autoplayed: user action: None; ,Season 1 Clip 8: The Residence,HOOK,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:36,00:00:36,AU (Australia)
Dad,2025-03-20 07:23:49,00:00:09,,Formula 1: Drive to Survive: Season 6: Civil War (Episode 5),,Firefox PC (Cadmium),00:25:42,Not latest view,AU (Australia)
Dad,2025-03-20 06:22:34,00:39:16,,Formula 1: Drive to Survive: Season 7: End Game (Episode 10),,Firefox PC (Cadmium),00:46:53,00:46:53,AU (Australia)
Dad,2025-03-20 06:22:08,00:00:06,,Formula 1: Drive to Survive: Season 7: End Game (Episode 10),,Firefox PC (Cadmium),00:00:12,Not latest view,AU (Australia)
Dad,2025-03-20 05:45:55,00:36:12,,Formula 1: Drive to Survive: Season 7: Under New Management (Episode 9),,Firefox PC (Cadmium),00:36:18,00:36:18,AU (Australia)
Dad,2025-03-20 05:43:59,00:01:55,,Formula 1: Drive to Survive: Season 7: Elbows Out (Episode 8),,Firefox PC (Cadmium),00:46:59,00:46:59,AU (Australia)
Dad,2025-03-20 04:56:10,00:08:18,,Formula 1: Drive to Survive: Season 7: Elbows Out (Episode 8),,Firefox PC (Cadmium),00:45:04,Not latest view,AU (Australia)
Dad,2025-03-18 06:29:13,00:31:22,Autoplayed: user action: User_Interaction; ,Formula 1: Drive to Survive: Season 7: Elbows Out (Episode 8),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:36:46,Not latest view,AU (Australia)
Dad,2025-03-14 03:46:37,00:05:21,,Formula 1: Drive to Survive: Season 7: Elbows Out (Episode 8),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:05:26,Not latest view,AU (Australia)
Dad,2025-03-14 03:03:53,00:42:39,,Formula 1: Drive to Survive: Season 7: In The Heat of The Night (Episode 7),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:42:39,00:42:39,AU (Australia)
Dad,2025-03-13 03:47:23,00:00:03,Autoplayed: user action: None; ,Formula 1: Drive to Survive: Season 7: In The Heat of The Night (Episode 7),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:08,Not latest view,AU (Australia)
Dad,2025-03-13 03:03:08,00:44:13,,Formula 1: Drive to Survive: Season 7: Wheels of Fortune (Episode 6),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:44:13,00:44:13,AU (Australia)
Dad,2025-03-12 03:42:21,00:00:04,,Formula 1: Drive to Survive: Season 7: Wheels of Fortune (Episode 6),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:00:09,Not latest view,AU (Australia)
Dad,2025-03-12 03:10:29,00:31:48,,Formula 1: Drive to Survive: Season 7: Le Curse of Leclerc (Episode 5),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:35:10,00:35:10,AU (Australia)
Dad,2025-03-08 11:50:56,00:03:20,,Formula 1: Drive to Survive: Season 7: Le Curse of Leclerc (Episode 5),,Google Chromecast Chromecast with GTV 1080P Set Top Box,00:03:25,Not latest view,AU (Australia)
